id,File Name,URL,Player Name,Make,Model,Copyright,Photographer,DateTimeOriginal,Date,TimeOfDay,NoOfFaces,Focus,Shot Type,event_type,mood,action,caption,apparel,brands_and_logos,sublocation,Location
340,JSA00800.jpg,https://drive.google.com/file/d/1Z4wjjsGH0OFZHRHYniSKfDaswisC7bVD/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:18,2025/01/08,Afternoon,2,Group,Wide shot,Practice,Casual,Bowling,A cricket player in a green uniform throws a ball during a Practice session at a Stadium.  His expression is focused.,Practice Jersey,"{Betway, MR}",Stadium,
341,JSA00797.jpg,https://drive.google.com/file/d/1clEU6vq9OPf7vPqZ8yhtWjQ9V8h5IlsP/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:18,2025/01/08,Afternoon,1,Solo,Wide shot,Practice,Casual,Catching,A cricket player in a vibrant green uniform leaps to catch a ball during a Practice session at a Stadium.  His focused expression shows his concentration.,Practice Jersey,"{Nike, McDonald's}",Stadium,
342,JSA00793.jpg,https://drive.google.com/file/d/13sAXrkhd1U4vdHxP09kWuG2ycrKtze4X/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:16,2025/01/08,Afternoon,4,Group,Wide shot,Practice,Casual,Training,"Cricket players Practice on a lush green field, while a family watches from the sidelines, enjoying the sunny day.  A roller compacts the pitch.",Practice Jersey,{Kookaburra},Stadium,
343,JSA00792.jpg,https://drive.google.com/file/d/1eV0_vOG6jPqiFh5xaJnmuVttBfRhcwoq/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:16,2025/01/08,Afternoon,1,Solo,Wide shot,Practice,Casual,Training,Cricket Practice at a suburban ground.  A man watches his children while young cricketers Practice their skills on the field.,Practice Jersey,,Stadium,
344,JSA00791.jpg,https://drive.google.com/file/d/1jaIWjWlOMIOK4vbvBsYMhRM_C69kLIuY/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:16,2025/01/08,Afternoon,3,Group,Wide shot,Practice,Casual,Training,"Cricket players in green Practice at the Wanderers Stadium in Johannesburg, South Africa, during a SA20 League match.  A scoreboard displays match information.",Practice Jersey,"{betway, SA20, Joburg Super Kings}",Stadium,
345,JSA00766.jpg,https://drive.google.com/file/d/1CM3ONKgieMw--qSt4Z5YWh7dgDhEsel0/view?usp=drivesdk,EVAN JONES,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:04,2025/01/08,Afternoon,1,Solo,Close shot,Practice,Celebratory,Celebrating,"A sweaty soccer player in a green jersey celebrates a goal, his fist raised in triumph.  The background suggests a locker room or similar indoor setting.",Practice Jersey,{Peac},Hotel,
346,JSA00773.jpg,https://drive.google.com/file/d/14a6bFQuxY5-px4q-ep6V6ZgvNkNI9DnN/view?usp=drivesdk,EVAN JONES,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:05,2025/01/08,Afternoon,1,Solo,Close shot,Promotional Event,Casual,Posing,"A cricketer, relaxed in the locker room, holds his bat, showcasing a confident smile.  Yellow pads and helmet are nearby.",Protective Gear,"{Adidas,  Kookaburra,  Beach Payments,  SSK}",Locker Room,
347,JSA00770.jpg,https://drive.google.com/file/d/1hpYn8yMEi9vuekub-b-WHNTGQhIXdBQk/view?usp=drivesdk,EVAN JONES,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:05,2025/01/08,Afternoon,2,Group,Close shot,Press Meet,Casual,Posing,"A cricket player, smiling, sits in a locker room holding his bat. He's wearing a green Johannesburg Super Kings jersey.",Practice Jersey,"{Axon, SCG, Joburg Super Kings, Indra}",Stadium,
348,JSA00768.jpg,https://drive.google.com/file/d/1gKztLjWsmd0MuYSA1zdiRs_D3ExhM3oZ/view?usp=drivesdk,EVAN JONES,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:05,2025/01/08,Afternoon,2,Group,Wide shot,Press Meet,Casual,Posing,"A Chennai Super Kings cricketer relaxes in the locker room, holding his bat and wicket-keeping gloves, a content expression on his face.",Protective Gear,"{Mahindra, Axon, SS, Joburg Super Kings}",Locker Room,
349,JSA00762.jpg,https://drive.google.com/file/d/1qnZTXNu2sj9tnXb9dm-o_1VSyQR5pvdr/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:03,2025/01/08,Afternoon,0,unknown,Wide shot,Press Meet,Casual,Posing,"A cricket player, sweat glistening on his neck, profiles in a bright yellow helmet with a face guard.  The helmet features a team logo.",Protective Gear,{NGS},Practice Nets,
350,JSA00757.jpg,https://drive.google.com/file/d/18rfUBWJRiQV_PI1LYlubcD8gJk69EmdA/view?usp=drivesdk,EVAN JONES,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 12:00,2025/01/08,Afternoon,1,Solo,Close shot,Press Meet,Casual,Posing,"A Johannesburg Super Kings cricketer, wearing a green jersey and yellow helmet, stares intently ahead.  Sweat glistens on his neck.",Practice Jersey,"{Joburg Super Kings, Mahindra}",Practice Nets,
351,JSA00738.jpg,https://drive.google.com/file/d/1UL6Mf55K-wr2HGzQJq30X0h4jHerfEdI/view?usp=drivesdk,TABRAIZ SHAMSI,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:45,2025/01/08,Morning,1,Solo,Close shot,Press Meet,Casual,Posing,"A Johannesburg Super Kings player, sporting a green jersey, gazes intently at the camera during a portrait session.  His expression is serious and focused.",Official Match Jersey,"{Nahidra, Joburg Super Kings, MR D Food, PayFast}",Hotel,
352,JSA00733.jpg,https://drive.google.com/file/d/1LN3O-Mqf7_FzWj5Z9FnWuwouoKOWg_4z/view?usp=drivesdk,TABRAIZ SHAMSI,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:44,2025/01/08,Morning,1,Solo,Close shot,Promotional Event,Casual,Posing,"Nahin Jra, Joburg Super Kings player, sits in the team locker room, a relaxed expression on his face.  He's dressed in team attire, ready for the match.",Official Match Jersey,"{Adidas, Sedgars Sport, Joburg Super Kings, MR D, Beway, SA20}",Stadium,
353,JSA00737.jpg,https://drive.google.com/file/d/1h7TuJzZHc3gI5ag4aqzuKSRcXK47_zCc/view?usp=drivesdk,TABRAIZ SHAMSI,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:44,2025/01/08,Morning,2,Group,Close shot,Press Meet,Casual,Sitting,"A Chennai Super Kings player sits in the locker room, hands clasped, sporting a thoughtful expression.  His green uniform and equipment are visible.",Official Match Jersey,"{Mahindra, Super Kings, MRF, Bewakoof, Puma}",Locker Room,
354,JSA00729.jpg,https://drive.google.com/file/d/1J1NRACLjOUnaYpHt7AlNelAaqkXLQz_z/view?usp=drivesdk,TABRAIZ SHAMSI,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:43,2025/01/08,Morning,1,Solo,Close shot,Promotional Event,Casual,Posing,"A pensive cricketer in a Chennai Super Kings jersey, thoughtfully gazing off-camera.  The green jersey features Mahindra sponsorship.",Official Match Jersey,"{Mahindra, Chennai Super Kings}",Practice Nets,
355,JSA00725.jpg,https://drive.google.com/file/d/1gVd_8z0F51Y5Y4AQoxe4BJi696Tjr5Yz/view?usp=drivesdk,TABRAIZ SHAMSI,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:43,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Reacting,"Chennai Super Kings player adjusts his watch, a thoughtful expression on his face in the team locker room.",Practice Jersey,"{Mahindra, Garmin, Chennai Super Kings}",Hotel,
356,JSA00706.jpg,https://drive.google.com/file/d/1dmptyZXEAfi4Z8_kKsNtY5R4MiBy9e8r/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:29,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Wicketkeeping,"Cricket wicket-keeper adjusts his helmet during Practice, a serious expression on his face.  The yellow pads and bat stand out against the green field.",Practice Jersey,"{Mahindra, Betway, SA20, McDonald's, Sunridges, SS TON}",Practice Nets,
357,JSA00703.jpg,https://drive.google.com/file/d/1onjSTFdb4rhjCLYgcpfbv1rY9j-vCC3-/view?usp=drivesdk,WIHAN LUBBE,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:29,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Posing,A serious-looking cricketer in green team kit holds a cricket ball during a Training session on a sunny Field.,Practice Jersey,"{Mahindra, Betway, SA20, MRF, Blu Voip}",Field,
358,JSA00702.jpg,https://drive.google.com/file/d/1xPmG1h0cOkWtvzLfaVDlwTnpFUCtpI6N/view?usp=drivesdk,SIBONELO MAKHANYA,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:29,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Walking,"Cricket player in green and yellow uniform holds a glove, looking pensive during Practice on a grassy Field.",Practice Jersey,"{Puma, Bengal Sport}",Field,
359,JSA00699.jpg,https://drive.google.com/file/d/1im5ltoz_W8B5n38cf8StdufSh7kGnAyt/view?usp=drivesdk,JP KING,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:29,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Resting,"A cricket player smiles, leaning on his bat during a Practice session at a lush green Field.  He's wearing a bright green jersey.",Practice Jersey,"{Mahindra, TN, EM}",Field,
360,JSA00694.jpg,https://drive.google.com/file/d/174XpzrjPoDPxKNwYnJiEhYn09_pfBCme/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:27,2025/01/08,Morning,2,Group,Unknown,Practice,Casual,Resting,"A cricket bat and grip lie on the grass of a cricket pitch, ready for the next game.",Protective Gear,"{SS, National, Stallion}",Field,
361,JSA00697.jpg,https://drive.google.com/file/d/1u5Y7dlaYREi-gPggsBoW-KO-a1Mogx0C/view?usp=drivesdk,WIHAN LUBBE,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:28,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Bowling,"A cricket coach, in green uniform, holds a ball, looking intently.  He's at an outdoor Practice, possibly in South Africa.",Practice Jersey,{Peach payments},Field,
362,JSA00688.jpg,https://drive.google.com/file/d/1BFzvw5Re0ZnhMcGVVKG4xIpFWvoI2IxM/view?usp=drivesdk,JP KING,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:27,2025/01/08,Morning,2,Group,Wide shot,Practice,Casual,Batting,"A cricketer in a green jersey powerfully drives a ball during a Practice session, a Betway SA2 banner visible in the background.",Protective Gear,"{betway, SG}",Practice Nets,
363,JSA00690.jpg,https://drive.google.com/file/d/1hBTnAkT_YRdf17zfKih2kWsBI5MfyFRP/view?usp=drivesdk,JP KING,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:27,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Batting,"A cricket player in a green jersey powerfully hits a ball during a Practice session, showcasing intense focus and athleticism.",Protective Gear,"{betway, FedEx}",Practice Nets,
364,JSA00686.jpg,https://drive.google.com/file/d/1YR4CaSgdNbvARp700BGFRKQQiaD2ydz1/view?usp=drivesdk,JP KING,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:27,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in a green jersey and yellow helmet powerfully drives a ball during a Practice session, focused and determined.",Protective Gear,"{betway, Super Kings, P1}",Practice Nets,
365,JSA00680.jpg,https://drive.google.com/file/d/1DJzEYOXr_b6fNKNVRlmQpx-Ap4Naq5tv/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:25,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in yellow pads and green jersey powerfully hits a ball during a Practice session, a Betway banner in the background.",Protective Gear,"{Betway, SS}",Practice Nets,
366,JSA00674.jpg,https://drive.google.com/file/d/168IDmSwkucapbIphayAJyAZIoUWQcaHz/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:25,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Training,"A cricketer, wearing a yellow helmet and green jersey, holds his bat, gazing thoughtfully.  He's likely at a Chennai Super Kings Practice session.",Practice Jersey,"{Joburg Super Kings, Masuri, SS, Mahindra, Peach}",Practice Nets,
367,JSA00661.jpg,https://drive.google.com/file/d/1XaOeUztsbwNGNr4F-hBqbSSZbJe9cp7y/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:23,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Training,Young cricketer in Chennai Super Kings helmet and gear Practices Batting stance on a lush green field.  Focus on the player's hands and equipment.,Protective Gear,"{Chennai Super Kings, SS}",Practice Nets,
368,JSA00666.jpg,https://drive.google.com/file/d/188OKa9V9ga71mPF3ejiS5PPlDDf2SuSd/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:24,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Wicketkeeping,"A cricket player in protective gear stands ready at the crease, bat held high, awaiting the ball during a Practice session.  The Betway 2020 branding is visible in the background.",Protective Gear,"{Betway, USA Cricket, SS}",Practice Nets,
369,JSA00659.jpg,https://drive.google.com/file/d/1N2Ckf0xQX59J8zLTTGxiLubgpHI6uGER/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:22,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricketer in green and yellow pads powerfully hits a ball during a Betway XX 20 match.  The focus is on the player's action.,Protective Gear,"{betway, Super Kings, TON}",Practice Nets,
370,JSA00656.jpg,https://drive.google.com/file/d/1DbrhkEq8lkIPDtDXRF7EmJYCXiTi8ZIb/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:21,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Resting,"A cricketer, wearing a McDonald's and Chennai Super Kings-branded helmet, stands pensively during a Practice session.  His green jersey displays sponsor logos.",Practice Jersey,"{McDonald's, Mahindra, Chepauk Super Kings, Each Payments}",Practice Nets,
371,JSA00651.jpg,https://drive.google.com/file/d/1oa7S_4OdbxZBVTxlnjZoQc8FY8nMuUK1/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:21,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricketer in yellow pads and green jersey defends a ball during a Betway Twenty20 match.  The focus is on the player's action.,Protective Gear,"{betway, MRF, NINGA}",Practice Nets,
372,JSA00641.jpg,https://drive.google.com/file/d/1PBrMQL831k5gAlRwepCOZ-NyETGn9Jg6/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:20,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in protective gear powerfully defends a ball during a match, focused intently on the game.  The Betway logo is visible in the background.",Protective Gear,"{Betway, USA Cricket, MRF}",Practice Nets,
373,JSA00638.jpg,https://drive.google.com/file/d/17Owqkyg78HjEDuRle1YAo47bfjBAOo6s/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:20,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricketer in a green jersey and yellow helmet powerfully drives a ball during a Betway XX 20 match.  The focus is on the player's intense concentration and the dynamic action.,Protective Gear,"{betway, TON, Super Kings}",Practice Nets,
374,JSA00636.jpg,https://drive.google.com/file/d/1PgZ4FRnCAxVhyxwFcDiZFKRf3C0mrmyK/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:20,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer, focused and ready, prepares to hit a ball during a Betway Twenty20 match.  The intense expression reflects the game's pressure.",Protective Gear,"{betway, TON,  peacock power}",Practice Nets,
375,JSA00626.jpg,https://drive.google.com/file/d/15tTWt8Lg49LD1ct6oDyTH6rSCcWvRPgM/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:19,2025/01/08,Morning,2,Group,Wide shot,Practice,Casual,Talking,"Cricket players in green jerseys Practice at a net, one in Batting stance, the other holding a glove.  The background shows a Betway SA20 sponsorship banner.",Protective Gear,"{Betway, MR D, Super Kings, FedEx, TON, moonwalker, Nitro}",Practice Nets,
376,JSA00621.jpg,https://drive.google.com/file/d/14cjALhetLBWiLcE0L5h14KIABBygvkRK/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:17,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A young cricketer, wearing Chennai Super Kings gear, focuses intently as he prepares to defend against an incoming ball during a SA20 match Practice session.",Protective Gear,"{betway, SS, MRF, Super Kings}",Practice Nets,
377,JSA00612.jpg,https://drive.google.com/file/d/1om_Pj-Mz92xfb6uH7vdSYiTqUQlyii1t/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:16,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in a green jersey powerfully swings his bat during a Betway Twenty20 match, focused and determined.",Protective Gear,"{betway, SS TON, Reach Payments, Super Kings}",Practice Nets,
378,JSA00608.jpg,https://drive.google.com/file/d/12aXQPgX_lee6_rKL-ItqE2BZYYDusllq/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:16,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in yellow pads and green jersey, focused intently, prepares to bat during a SA20 match, the Betway logo visible in the background.",Protective Gear,"{betway, MRF, SA20, Super Kings, TON, Gunn & Moore}",Practice Nets,
379,JSA00584.jpg,https://drive.google.com/file/d/1e6vpJ6h7Z7bs3qrsPgZaqmgE_fm6I_J8/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:13,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricket player in a green jersey Practices his Batting stance in front of a Betway-sponsored net.  He's focused and ready.,Protective Gear,"{betway, TON, MRF, minda}",Practice Nets,
380,JSA00575.jpg,https://drive.google.com/file/d/1WZFswmtgpeOtWCIlcEPyqL4Yz6UQ4ryB/view?usp=drivesdk,WIHAN LUBBE,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:12,2025/01/08,Morning,0,unknown,Wide shot,Practice,Casual,Batting,"A cricketer in yellow pads and green jersey Practices Batting, focused intently on the ball.  The setting appears to be a cricket nets Practice session.",Protective Gear,"{GM,  Super Kings,  New Balance,  Paytm,  PUMA}",Practice Nets,
381,JSA00565.jpg,https://drive.google.com/file/d/18z5yiTRTPeiM5N9zQsCoEefQV9Vdgl0k/view?usp=drivesdk,WIHAN LUBBE,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:11,2025/01/08,Morning,0,unknown,Wide shot,Practice,Casual,Batting,"A cricketer in green and yellow uniform stands at the crease, bat in hand, focused and ready for the next ball during a Practice session.",Protective Gear,"{Betway, MRF, Adidas, Super Kings}",Practice Nets,
382,JSA00543.jpg,https://drive.google.com/file/d/1hNWm6YMOp9oQwCdUEDVkL1_rjO4rCTP7/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:09,2025/01/08,Morning,2,Group,Wide shot,Practice,Casual,Batting,A cricketer in yellow pads powerfully hits a ball during a Betway T20 cricket match Practice session.  The focus is on the batsman's action.,Protective Gear,"{betway, GM}",Practice Nets,
383,JSA00542.jpg,https://drive.google.com/file/d/11q_o0YOavNJQV6ve0gTmrvaRgueG1z4V/view?usp=drivesdk,BEURAN HENDRICKS,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:09,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricketer in yellow pads powerfully hits a ball during a Betway SA20 cricket match Practice session.  Focus is on the batsman.,Protective Gear,"{Betway, MRF, SG}",Practice Nets,
384,JSA00536.jpg,https://drive.google.com/file/d/1l4WAr_8D9QfC5o5NGjj3iAjA3exLnSex/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:08,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricket player in a green jersey powerfully hits a ball during a Practice session, the Betway XX SA logo visible in the background.",Protective Gear,"{betway, TON}",Practice Nets,
385,JSA00528.jpg,https://drive.google.com/file/d/1dFEIVwu3tn4bRLgPMLTi5ywd3aHvaUlA/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:07,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in yellow pads and a green jersey prepares to bat during a Practice session, focused intently on the ball.",Protective Gear,"{betway, TON, Peach Payments, Super Kings}",Practice Nets,
386,JSA00517.jpg,https://drive.google.com/file/d/1-oRDemaEEc8pCN8F900f2qFf7Zi5dMQY/view?usp=drivesdk,WIHAN LUBBE,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:05,2025/01/08,Morning,1,Solo,Close shot,Practice,Casual,Training,"A cricketer in a green jersey, holding his helmet and pads, looks pensive during a Practice session.  The team logo is visible on his shirt.",Practice Jersey,"{Mahindra,  Chepauk Super Kings,  peacock,  McDonald's,  Segars Sport}",Practice Nets,
387,JSA00525.jpg,https://drive.google.com/file/d/18UUL_A8VGQXIjCDTZungElJChJmlLYl8/view?usp=drivesdk,JP KING,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:07,2025/01/08,Morning,3,Group,Wide shot,Practice,Casual,Batting,"Cricket Practice session: Two players in bright green uniforms, one Batting, the other fielding, against a Betway-sponsored backdrop.",Protective Gear,"{betway, MRF}",Practice Nets,
388,JSA00508.jpg,https://drive.google.com/file/d/1VCanXQWg5k_j_tNcqp86rhN3knFGUbIk/view?usp=drivesdk,UNKNOWN,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:04,2025/01/08,Morning,3,Group,Wide shot,Practice,Casual,Batting,"Cricket players in green Practice at a net, focusing on Batting.  The SA20 logo is visible on the background netting.",Protective Gear,{Betway},Practice Nets,
389,JSA00490.jpg,https://drive.google.com/file/d/1iR6mayZZmfREIorOzc6YBm1R7UlIpnQN/view?usp=drivesdk,WIHAN LUBBE,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:03,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricketer in green and yellow uniform, wearing a helmet, bats defensively during a Practice session in front of a Betway-sponsored net.",Protective Gear,"{betway, GM, Super Kings}",Practice Nets,
390,JSA00482.jpg,https://drive.google.com/file/d/1cmdbRsHr_m8nlzoR0oUf98A0sN5bE8uB/view?usp=drivesdk,LEUS DU PLOOY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:03,2025/01/08,Morning,1,Solo,Wide shot,Practice,Celebratory,Greeting,Two cricket players in matching green jerseys high-five after a Practice session at a cricket ground.  Their yellow helmets and pads stand out against the green field.,Practice Jersey,"{Betway, Mahindra, TON, Sunridges, McDonald's}",Practice Nets,
391,JSA00482.jpg,https://drive.google.com/file/d/1cmdbRsHr_m8nlzoR0oUf98A0sN5bE8uB/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:03,2025/01/08,Morning,1,Solo,Wide shot,Practice,Celebratory,Greeting,Two cricket players in matching green jerseys high-five after a Practice session at a cricket ground.  Their yellow helmets and pads stand out against the green field.,Practice Jersey,"{Betway, Mahindra, TON, Sunridges, McDonald's}",Practice Nets,
392,JSA00478.jpg,https://drive.google.com/file/d/1RhHfDuJM5O9Xsa5GQZczbGxqID-sxE1A/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:02,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Walking,"A Chennai Super Kings cricketer strolls off the field, bat in hand, after a Practice session.  His expression is relaxed and content.",Practice Jersey,"{betway, Chennai Super Kings, Mahindra, Sunridges, TON, moonwalker}",Practice Nets,
393,JSA00476.jpg,https://drive.google.com/file/d/1iP0cXOBa--cWfKOcCVplsKjNOBJYooj0/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:02,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,"A cricket player in a green jersey powerfully hits a ball, focused on the game during a Betway A20 match.",Protective Gear,"{Betway, SS TON}",Practice Nets,
394,JSA00463.jpg,https://drive.google.com/file/d/1SliFbeo44woexfws7-UIBlv5f01CAU-w/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:02,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricketer in a green jersey and yellow pads prepares to receive a ball during a Practice session at a cricket ground.  The Betway SA20 logo is visible in the background.,Protective Gear,"{Betway, MRF, TON, Sunrisers}",Practice Nets,
395,JSA00475.jpg,https://drive.google.com/file/d/11WTyEMZPpPguKAKjL-8RxNBm8cnzK7yE/view?usp=drivesdk,DEVON CONWAY,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:02,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Batting,A cricketer in a green jersey powerfully drives a ball during a Betway X120 tournament match.  His focused expression shows determination.,Protective Gear,"{betway, SS TON}",Practice Nets,
396,JSA00457.jpg,https://drive.google.com/file/d/1FBZ2_Wd34L5_Jj5Y2_8P3-mfeO1J3ie0/view?usp=drivesdk,JP KING,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K,2025/01/08 11:01,2025/01/08,Morning,1,Solo,Wide shot,Practice,Casual,Greeting,"Two cricket players in green jerseys, one holding a bat, converse on the field during a Practice session.  Their happy expressions suggest camaraderie.",Practice Jersey,"{Betway, Mahindra, FedEx, Super Kings, GM}",Practice Nets,
